,ID,Severity,Start_Time,End_Time,Distance(mi),Description,Number,Street,Side,City,State,Zipcode,Country,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Precipitation(in),Weather_Condition
3884,A-15539,4,1/9/2017 8:10,1/9/2017 14:10,3.02,Closed at CR-P46/W Ave - Road closed due to accident.,,220th St,R,Ogden,IA,50212,US,US/Central,1/9/2017 8:15,14,79,30.16,10,,Overcast
3885,A-15543,2,1/9/2017 8:57,1/9/2017 14:57,0.263,At US-287/Exit 15 - Accident.,,I-30 W,R,Fort Worth,TX,76111,US,US/Central,,,,,,,
3886,A-15547,2,1/9/2017 9:52,1/9/2017 15:52,0.767,At Parker Rd - Accident.,,I-45 N,R,Houston,TX,77076,US,US/Central,1/9/2017 9:53,55.9,80,30.45,10,,Overcast
3887,A-15551,2,1/9/2017 10:14,1/9/2017 16:14,0.596,At TX-34/Exit 386 - Accident.,,I-35E N,R,Italy,TX,76651,US,US/Central,1/9/2017 10:15,49.8,77,30.34,10,,Mostly Cloudy
3888,A-15555,2,1/9/2017 9:48,1/9/2017 15:48,0.781,At Academy Blvd/Exit 150 - Accident.,,US-87 N,R,Usaf Academy,CO,80840,US,US/Mountain,1/9/2017 9:44,55.4,33,29.81,10,,Squalls
3889,A-15559,3,1/9/2017 8:47,1/9/2017 17:04,3.022,At CR-P54/C Ave - Accident.,2396, 220th St,L,Grand Junction,IA,50107,US,US/Central,1/9/2017 8:55,15.1,85,30.16,10,,Overcast
3890,A-15563,2,1/9/2017 11:06,1/9/2017 17:06,0.091,At N Powers Blvd - Accident.,,Constitution Ave,R,Colorado Springs,CO,80922,US,US/Mountain,1/9/2017 11:00,57.9,32,29.76,10,,Mostly Cloudy
3891,A-15567,2,1/9/2017 12:20,1/9/2017 18:20,0.258,Between Galloway Ave/Exit 59 and Northwest Dr/Exit 58 - Accident.,,R L Thornton Fwy E,R,Mesquite,TX,75150,US,US/Central,1/9/2017 12:50,57.2,67,30.23,10,,Overcast
3892,A-15571,2,1/9/2017 10:37,1/9/2017 13:30,5.133,Between CR-P48/Exit 97 and CR-P20/Exit 88 - Accident. Right lane closed.,,US-6 W,R,Stuart,IA,50250,US,US/Central,1/9/2017 10:35,18,84,30.11,10,,Overcast
3893,A-15575,4,1/9/2017 12:53,1/9/2017 18:53,0.344,Closed at Interquest Pky/Exit 153 - Road closed due to accident.,,US-85 S,R,Usaf Academy,CO,80840,US,US/Mountain,1/9/2017 12:58,57.2,32,29.6,10,,Clear
3894,A-15579,2,1/9/2017 14:48,1/9/2017 20:48,0.001,At Beamer Rd - Accident.,12450, Scarsdale Blvd,R,Houston,TX,77089-6136,US,US/Central,1/9/2017 14:50,68,64,30.31,10,,Overcast
3895,A-15583,4,1/9/2017 14:48,1/9/2017 20:48,0.129,At Stroud Service Area - Accident.,,Turner Tpke E,R,Chandler,OK,74834,US,US/Central,1/9/2017 14:55,53.6,62,29.98,10,,Clear
3896,A-15587,3,1/9/2017 15:40,1/9/2017 21:40,0.385,At Royal Ln/Exit 439 - Accident.,,Stemmons Fwy N,R,Dallas,TX,75229,US,US/Central,1/9/2017 15:53,66.9,51,30.09,10,,Mostly Cloudy
3897,A-15591,2,1/9/2017 16:25,1/9/2017 22:30,0.655,At US-169/Metcalf Ave/Exit 79 - Accident. in the left lane.,,I-435 E,R,Overland Park,KS,66210,US,US/Central,1/9/2017 16:53,46,63,29.84,10,,Clear
3898,A-15595,2,1/9/2017 16:30,1/9/2017 23:03,0.655,At US-169/Metcalf Ave/Exit 79 - Accident. in the left lane.,,I-435 E,R,Overland Park,KS,66210,US,US/Central,1/9/2017 16:53,46,63,29.84,10,,Clear
3899,A-15599,2,1/9/2017 17:19,1/9/2017 23:19,0.325,Ramp to I-470/US-50/US-71/Exit 71 - Accident.,,US-71 N,R,Kansas City,MO,64137,US,US/Central,1/9/2017 16:53,46.9,56,29.85,10,,Clear
3900,A-15603,2,1/9/2017 18:14,1/10/2017 0:14,0.527,At US-61/US-67/Lindbergh/Exit 28 - Accident.,,US-61 S,R,Saint Louis,MO,63131,US,US/Central,1/9/2017 17:51,39.9,51,30.11,10,,Overcast
3901,A-15607,3,1/9/2017 18:45,1/10/2017 0:45,0.128,At Oswalt Rd/Exit 21 - Accident.,,I-35 N,R,Marietta,OK,73448,US,US/Central,1/9/2017 18:53,57.2,63,29.97,10,,Clear
3902,A-15611,3,1/9/2017 20:01,1/10/2017 2:01,0.682,At FM-2786/Stacy Rd/Exit 36/Exit 37 - Accident.,,US-75 N,R,Allen,TX,75002,US,US/Central,1/9/2017 19:53,62.1,65,30.06,10,,Clear
3903,A-15615,3,1/9/2017 21:26,1/10/2017 3:26,1.254,Between White Bear Ave/Exit 245 and US-10/US-61/Exit 244 - Accident.,,I-94 W,R,Saint Paul,MN,55119,US,US/Central,1/9/2017 21:53,26.1,84,29.74,7,,Scattered Clouds
3904,A-15619,3,1/9/2017 21:35,1/10/2017 3:35,0.009,At County Road E W - Accident.,3422, Rice St,R,Saint Paul,MN,55126-3044,US,US/Central,1/9/2017 21:34,26.6,86,29.68,10,,Clear
3905,A-15623,3,1/9/2017 21:52,1/10/2017 3:52,0.543,At US-212/MN-5/Exit 11 - Accident.,,Flying Cloud Dr,R,Eden Prairie,MN,55344,US,US/Central,1/9/2017 21:53,26.1,78,29.71,8,,Mostly Cloudy
3906,A-15627,2,1/9/2017 23:23,1/10/2017 5:23,0.099,At Cedar Ave/Exit 234 - Accident.,,US-52 E,R,Minneapolis,MN,55404,US,US/Central,1/9/2017 23:53,27,78,29.68,10,,Overcast
3907,A-15631,2,1/9/2017 23:50,1/10/2017 5:50,0.164,At I-494 - Accident.,,Beltline Hwy S,R,Minneapolis,MN,55437,US,US/Central,1/9/2017 23:53,27,78,29.66,9,,Clear
3908,A-15635,2,1/10/2017 0:16,1/10/2017 6:16,1.096,At MN-77/Cedar Ave/Exit 92 - Accident.,,I-35E S,R,Saint Paul,MN,55122,US,US/Central,1/10/2017 0:53,27,78,29.64,10,,Overcast
3909,A-15639,2,1/10/2017 2:50,1/10/2017 8:50,0.499,At MN-109/CR-6/Exit 146 - Accident.,,I-90 W,R,Alden,MN,56009,US,US/Central,1/10/2017 2:52,28.4,86,29.49,10,,Clear
3910,A-15643,2,1/10/2017 3:31,1/10/2017 9:31,0.413,At CR-12/Exit 266 - Accident.,,I-90 W,R,Dakota,MN,55925,US,US/Central,1/10/2017 3:53,32,75,29.61,10,,Overcast
3911,A-15647,2,1/10/2017 4:41,1/10/2017 10:41,0.862,Between Deerwood Dr and Briar Forest Dr - Accident.,,W Sam Houston Tollway S,R,Houston,TX,77024,US,US/Central,1/10/2017 4:35,62.6,88,30.06,9,,Clear
3912,A-15651,2,1/10/2017 5:50,1/10/2017 11:50,0.371,At 94th St/Exit 7A - Accident.,,I-35W S,R,Minneapolis,MN,55420,US,US/Central,1/10/2017 5:53,28,85,29.47,4,0.03,Light Freezing Rain
3913,A-15655,2,1/10/2017 6:04,1/10/2017 12:04,0.573,At Diamond Lake Rd/Exit 12B - Accident.,,I-35W S,R,Minneapolis,MN,55419,US,US/Central,1/10/2017 5:53,28,85,29.47,4,0.03,Light Freezing Rain
3914,A-15659,2,1/10/2017 6:27,1/10/2017 12:27,0.264,Ramp to Dallas North Tollway Southbound - Accident.,,President George Bush Tpke W,R,Dallas,TX,75287,US,US/Central,1/10/2017 5:47,60.8,88,29.92,13,,Scattered Clouds
3915,A-15663,4,1/10/2017 6:45,1/10/2017 12:46,6.531,Closed between IA-931/1st St/Exit 92 and IA-210/Exit 102 - Road closed due to accident. Left lane blocked. Traffic problem.,,I-35 S,R,Elkhart,IA,50073,US,US/Central,1/10/2017 6:35,41,93,29.37,7,,Overcast
3916,A-15667,2,1/10/2017 7:08,1/10/2017 13:08,0.064,At W Sam Houston Tollway S/Beltway 8 - Accident.,,W Sam Houston Pkwy S,R,Houston,TX,77072,US,US/Central,1/10/2017 7:16,66,90,30.05,10,,Overcast
3917,A-15671,4,1/10/2017 7:10,1/10/2017 13:10,6.747,Closed between 160th St/Exit 120 and 275th St/Exit 134 - Road closed due to accident.,,I-29 N,R,Sloan,IA,51055,US,US/Central,1/10/2017 7:08,28,85,29.42,10,,Overcast
3918,A-15675,2,1/10/2017 7:10,1/10/2017 13:10,0.041,At N Sylvania Ave - Accident.,2598, Meacham Blvd,R,Fort Worth,TX,76137-4201,US,US/Central,,,,,,,
3919,A-15679,2,1/10/2017 7:33,1/10/2017 13:33,1.073,Between MN-51/Snelling Ave and I-35W/Cleveland Ave - Accident.,,Highway 36 W,R,Saint Paul,MN,55113,US,US/Central,1/10/2017 7:27,27,100,29.42,1.8,0.01,Light Snow
3920,A-15683,2,1/10/2017 7:36,1/10/2017 13:36,0.565,At CR-152/Brooklyn Blvd/Exit 33 - Accident.,,I-94 W,R,Minneapolis,MN,55429,US,US/Central,1/10/2017 7:42,27,85,29.4,0.8,0.02,Light Snow
3921,A-15687,2,1/10/2017 7:36,1/10/2017 13:36,0.474,At Flink Ave - Accident.,4854, Saint Croix Trl,R,North Branch,MN,55056-5266,US,US/Central,1/10/2017 7:36,24.8,93,29.42,10,,Overcast
3922,A-15691,2,1/10/2017 7:38,1/10/2017 13:38,0.213,Ramp to US-75 - Accident.,,President George Bush Tpke W,R,Plano,TX,75074,US,US/Central,1/10/2017 5:47,60.8,88,29.92,13,,Scattered Clouds
3923,A-15695,3,1/10/2017 8:10,1/10/2017 14:10,0.636,At I-12/Airline Hwy - Accident.,,LA-426,R,Baton Rouge,LA,70816,US,US/Central,1/10/2017 7:53,57.9,78,30.22,10,,Overcast
3924,A-15699,2,1/10/2017 8:11,1/10/2017 14:11,0.368,At MO-141/Exit 22 - Accident.,,US-40 E,R,Chesterfield,MO,63017,US,US/Central,1/10/2017 7:54,54,80,29.59,10,,Mostly Cloudy
3925,A-15703,4,1/10/2017 8:25,1/10/2017 14:25,1.904,Closed between MO-340/Olive Blvd and MO-AB/Ladue Rd - Road closed due to accident.,,Maryland Heights Expy,R,Chesterfield,MO,63017,US,US/Central,1/10/2017 8:54,55,80,29.58,10,0,Light Rain
3926,A-15707,2,1/10/2017 8:40,1/10/2017 14:40,0.12,At George Bush St - Accident.,12901, US Highway 290 E,L,Manor,TX,78653-4537,US,US/Central,1/10/2017 8:35,59,100,30.05,10,,Clear
3927,A-15711,3,1/10/2017 8:53,1/10/2017 14:53,0.793,Between TX-12-loop and Walnut Hill Ln - Accident.,,Dallas North Tollway N,R,Dallas,TX,75225,US,US/Central,1/10/2017 8:53,62.1,78,29.96,10,,Mostly Cloudy
3928,A-15715,2,1/10/2017 9:24,1/10/2017 15:24,0.372,At LA-408/Exit 6 - Accident.,,I-110 S,R,Baton Rouge,LA,70807,US,US/Central,1/10/2017 9:53,69.1,61,30.22,10,,Clear
3929,A-15719,2,1/10/2017 10:19,1/10/2017 16:19,0.302,At TX-183 - Accident.,,Stemmons Fwy N,R,Dallas,TX,75247,US,US/Central,1/10/2017 9:53,64,73,29.99,10,,Mostly Cloudy
3930,A-15723,2,1/10/2017 10:12,1/10/2017 16:12,1.037,At I-270/Exit 276 - Accident.,,I-44 E,R,Saint Louis,MO,63122,US,US/Central,1/10/2017 9:51,57.9,70,29.58,10,0,Overcast
3931,A-15727,2,1/10/2017 10:32,1/10/2017 16:32,0.163,Between Turtle Creek Blvd and Welborn St - Accident.,,Lemmon Ave,R,Dallas,TX,75219,US,US/Central,1/10/2017 10:53,66.9,63,29.97,10,,Mostly Cloudy
3932,A-15731,2,1/10/2017 11:10,1/10/2017 17:10,0.339,At MN-62/CR-62/Exit 13 - Accident.,,I-494 S,R,Minnetonka,MN,55345,US,US/Central,1/10/2017 11:11,26.1,81,29.35,1,0,Light Snow
3933,A-15735,3,1/10/2017 11:26,1/10/2017 17:26,0.084,At Blackburn St - Accident.,6584, Lamar Rd,L,Reno,TX,75462-7211,US,US/Central,1/10/2017 11:35,71.6,57,29.97,10,,Clear
3934,A-15739,2,1/10/2017 11:55,1/10/2017 17:55,0.391,At I-635 - Accident.,,Dallas North Tollway S,R,Dallas,TX,75240,US,US/Central,1/10/2017 11:48,71.6,50,29.99,13,,Mostly Cloudy
3935,A-15743,2,1/10/2017 12:29,1/10/2017 18:29,5.826,Between CR-75/Exit 195 and CR-19/Exit 201 - Accident.,,Old State Highway 152,R,Monticello,MN,55362,US,US/Central,1/10/2017 12:33,15.8,84,29.42,2,,Light Snow
3936,A-15747,4,1/10/2017 12:36,1/10/2017 18:36,9.633,Closed between CR-43/Exit 205 and MN-73/Exit 214 - Road closed due to accident.,,I-35 N,R,Willow River,MN,55795,US,US/Central,1/10/2017 12:34,23,86,29.27,1,,Light Snow
3937,A-15751,3,1/10/2017 12:46,1/10/2017 18:46,0.642,At 5th St/Marion St/Exit 241 - Accident.,,US-52 E,R,Saint Paul,MN,55103,US,US/Central,1/10/2017 12:53,23,85,29.4,1.2,0,Light Snow
3938,A-15755,4,1/10/2017 13:30,1/10/2017 19:30,0.738,Closed between Jupiter Rd/Exit 13 (Retired) and Church Rd/Plano Rd/Exit 14 - Road closed due to accident.,,I-635 W,R,Dallas,TX,75238,US,US/Central,1/10/2017 13:53,77,32,29.91,10,,Mostly Cloudy
3939,A-15759,3,1/10/2017 13:56,1/10/2017 19:56,0.02,At Royal Ln/Exit 15 - Accident.,,I-635 W,R,Dallas,TX,75238,US,US/Central,1/10/2017 13:53,77,32,29.91,10,,Mostly Cloudy
3940,A-15763,4,1/10/2017 14:27,1/10/2017 20:27,1.281,Closed between Kingsley Rd/Exit 13 and Royal Ln/Exit 15 - Road closed due to accident.,,I-635 W,R,Dallas,TX,75238,US,US/Central,1/10/2017 14:53,78.1,29,29.9,10,,Mostly Cloudy
3941,A-15767,2,1/10/2017 15:25,1/10/2017 21:25,0.155,At CR-66/Duluth St - Accident.,,Beltline Hwy N,R,Minneapolis,MN,55422,US,US/Central,1/10/2017 15:23,12.9,65,29.52,8,,Mostly Cloudy
3942,A-15771,2,1/10/2017 15:51,1/10/2017 21:51,0.33,Between Cleveland Ave/Co Rd C/Exit 24 and MN-36/MN-280/Exit 23 - Accident.,,I-35W S,R,Saint Paul,MN,55113,US,US/Central,1/10/2017 15:51,14,73,29.56,9,,Mostly Cloudy
3943,A-15775,2,1/10/2017 16:22,1/10/2017 22:22,2.144,At CR-5/Exit 2 - Accident.,,I-35 S,R,Glenville,MN,56036,US,US/Central,1/10/2017 16:12,12.2,85,29.64,,,Overcast
3944,A-15779,2,1/10/2017 17:15,1/10/2017 23:15,0.129,Between Line Ave/Exit 18A and Fairfield Ave/Exit 18C - Accident.,,I-20 E,R,Shreveport,LA,71101,US,US/Central,1/10/2017 16:53,73.9,57,29.98,10,,Clear
3945,A-15783,2,1/10/2017 16:26,1/10/2017 22:26,0.584,At US-285/Hampden Ave/Exit 201 - Accident.,,US-87 N,R,Denver,CO,80237,US,US/Mountain,1/10/2017 16:53,46,26,29.7,10,,Mostly Cloudy
3946,A-15787,2,1/10/2017 18:12,1/11/2017 0:12,0.459,At Midland Dr/Exit 5 - Accident.,,I-435 N,R,Shawnee,KS,66217,US,US/Central,1/10/2017 17:53,37.9,68,29.97,10,,Clear
3947,A-15791,2,1/10/2017 18:33,1/11/2017 0:33,0.489,At CR-T/Exit 69 - Accident.,,WI-29 W,R,Eau Claire,WI,54703,US,US/Central,1/10/2017 18:56,10.9,70,29.68,10,,Clear
3948,A-15795,3,1/10/2017 21:15,1/11/2017 3:15,1.015,Between North Side Dr/Exit 53 and TX-121/Exit 52 - Accident.,,US-287 S,R,Fort Worth,TX,76111,US,US/Central,,,,,,,
3949,A-15799,3,1/11/2017 0:07,1/11/2017 6:07,0.732,Between Sylvania Ave and I-35w/US-287 - Accident.,,TX-121 S,R,Fort Worth,TX,76111,US,US/Central,,,,,,,
3950,A-15803,3,1/11/2017 2:34,1/11/2017 8:34,0,At Mid Rivers Mall Dr - Accident.,,MO-94 E,R,Saint Charles,MO,63304,US,US/Central,1/11/2017 2:54,28,92,30.01,10,,Clear
3951,A-15807,2,1/11/2017 5:22,1/11/2017 11:22,1.277,Between MN-280/Exit 236 and Huron Blvd/Exit 235 - Accident.,,I-94 W,R,Saint Paul,MN,55114,US,US/Central,1/11/2017 4:53,6.1,76,29.87,10,,Overcast
3952,A-15811,2,1/11/2017 5:56,1/11/2017 11:56,0.565,At CR-152/Brooklyn Blvd/Exit 33 - Accident.,,I-94 W,R,Minneapolis,MN,55429,US,US/Central,1/11/2017 5:53,5,70,29.91,10,,Overcast
3953,A-15815,2,1/11/2017 5:23,1/11/2017 11:23,0.04,At Lawson Rd - Accident.,,US-80 E,R,Sunnyvale,TX,75182,US,US/Central,1/11/2017 5:15,60.4,95,29.92,10,,Mostly Cloudy
3954,A-15819,3,1/11/2017 6:34,1/11/2017 12:34,0.433,At Main St/Exit 16 - Accident.,,I-610 E,R,Houston,TX,77009,US,US/Central,1/11/2017 6:35,66.2,94,30.01,7,,Clear
3955,A-15823,2,1/11/2017 6:48,1/11/2017 12:48,0.448,At FM-1560/Hausman Rd - Accident.,,State Loop 1604 N,R,San Antonio,TX,78249,US,US/Central,1/11/2017 6:51,61,90,29.96,10,,Mostly Cloudy
3956,A-15827,2,1/11/2017 7:06,1/11/2017 13:06,0.427,At US-40/MO-AA/MO-BB/Exit 24 - Accident.,,US-40 W,R,Grain Valley,MO,64029,US,US/Central,1/11/2017 6:53,42.1,65,29.73,10,,Clear
3957,A-15831,2,1/11/2017 7:16,1/11/2017 13:16,0.761,At I-610/Exit 763 - Accident.,,US-90 E,R,Houston,TX,77024,US,US/Central,1/11/2017 7:15,66.2,94,30.01,5,,Partly Cloudy
3958,A-15835,2,1/11/2017 7:24,1/11/2017 13:24,0.055,At Midpark Rd - Accident.,,US-75 S,R,Dallas,TX,75243,US,US/Central,1/11/2017 7:47,62.6,94,29.89,13,,Scattered Clouds
3959,A-15839,2,1/11/2017 7:35,1/11/2017 13:35,0.683,At 202nd St N - Accident.,20040, Forest Blvd N,R,Forest Lake,MN,55025-9680,US,US/Central,1/11/2017 7:46,6.8,79,29.82,1.8,,Light Snow
3960,A-15843,2,1/11/2017 7:53,1/11/2017 13:53,0.002,At Cambourne Dr - Accident.,938, E Howard Ln,L,Pflugerville,TX,78660,US,US/Central,1/11/2017 7:55,59,100,30,10,,Overcast
3961,A-15847,2,1/11/2017 8:08,1/11/2017 14:08,0.402,At Story Rd - Accident.,,TX-183 E,R,Irving,TX,75062,US,US/Central,1/11/2017 7:53,62.1,86,29.86,9,,Mostly Cloudy
3962,A-15851,2,1/11/2017 8:44,1/11/2017 14:44,0.479,At WI-54/Exit 116 - Accident.,,I-94 W,R,Black River Falls,WI,54615,US,US/Central,1/11/2017 8:35,12.2,82,29.82,10,,Overcast
3963,A-15855,2,1/11/2017 9:00,1/11/2017 15:00,0.519,Between Cupples Rd and TX-371-SPUR/General Hudnell Dr - Accident.,,US-90 E,R,San Antonio,TX,78207,US,US/Central,1/11/2017 8:58,62.4,93,29.99,10,,Overcast
3964,A-15859,3,1/11/2017 9:30,1/11/2017 15:30,0.343,Between TX-288 and Fannin St - Accident.,,US-59 N,R,Houston,TX,77004,US,US/Central,1/11/2017 9:35,71.6,78,30.05,6,,Mostly Cloudy
3965,A-15863,2,1/11/2017 9:45,1/11/2017 15:45,0.907,Between Blackburn St/Haskell Ave/Exit 1 and Knox St/Henderson Ave/Exit 2 - Accident.,,US-75 N,R,Dallas,TX,75204,US,US/Central,1/11/2017 9:53,68,70,29.92,10,,Mostly Cloudy
3966,A-15867,2,1/11/2017 10:50,1/11/2017 16:50,0.565,At CR-152/Brooklyn Blvd/Exit 33 - Accident.,,I-94 W,R,Minneapolis,MN,55429,US,US/Central,1/11/2017 10:53,6.1,69,29.97,7,0,Overcast
3967,A-15871,2,1/11/2017 10:42,1/11/2017 16:42,0.303,At Turbeville Rd - Accident.,11060, Plano Rd,R,Dallas,TX,75238-1324,US,US/Central,1/11/2017 10:37,70,65,29.94,10,,Mostly Cloudy
3968,A-15875,2,1/11/2017 10:58,1/11/2017 16:58,0.554,At 36th St - Accident.,,US-169 S,R,Tulsa,OK,74116,US,US/Central,1/11/2017 10:53,66.9,63,29.7,10,,Mostly Cloudy
3969,A-15879,2,1/11/2017 11:30,1/11/2017 17:30,0.283,At Bissonnet St - Accident.,9306, W Sam Houston Pkwy S,R,Houston,TX,77099-5203,US,US/Central,1/11/2017 11:53,78.1,60,30.06,10,,Mostly Cloudy
3970,A-15883,2,1/11/2017 11:53,1/11/2017 17:53,0.275,At MN-101 - Accident.,,Shakopee Byp N,R,Shakopee,MN,55379,US,US/Central,1/11/2017 11:53,9,67,29.93,10,0,Overcast
3971,A-15887,4,1/11/2017 12:03,1/11/2017 18:03,0.236,Closed at I-35 E-W Northern Split - Road closed due to accident.,,I-35 S,R,Forest Lake,MN,55025,US,US/Central,1/11/2017 11:45,8.6,73,29.87,10,,Overcast
3972,A-15891,4,1/11/2017 13:27,1/11/2017 19:27,1.322,Closed at River Falls - Road closed due to accident.,,N6449 US Highway 63,L,Beldenville,WI,54003-5510,US,US/Central,1/11/2017 13:35,10.4,67,29.86,10,,Scattered Clouds
3973,A-15895,3,1/11/2017 13:41,1/11/2017 19:41,0.358,At TX-12-LOOP/Northwest Hwy/Exit 5 - Accident.,,US-75 N,R,Dallas,TX,75206,US,US/Central,1/11/2017 13:53,77,48,29.82,10,,Scattered Clouds
3974,A-15899,2,1/11/2017 14:21,1/11/2017 20:21,0.13,At Cliff Rd/Exit 4A - Accident.,,I-35W N,R,Burnsville,MN,55337,US,US/Central,1/11/2017 13:53,9,70,29.94,10,,Mostly Cloudy
3975,A-15903,2,1/11/2017 14:46,1/11/2017 20:46,0.093,Ramp to I-610 - Accident.,,US-59 N,R,Houston,TX,77027,US,US/Central,1/11/2017 14:55,78.8,51,29.96,10,,Mostly Cloudy
3976,A-15907,2,1/11/2017 15:19,1/11/2017 21:19,1.013,At Dell Rd - Accident.,,US-212 E,R,Eden Prairie,MN,55347,US,US/Central,1/11/2017 14:53,9,64,29.91,10,,Clear
3977,A-15911,2,1/11/2017 15:50,1/11/2017 21:50,0.296,At 67th St/Exit 228 - Accident.,,US-169 S,R,Shawnee,KS,66203,US,US/Central,1/11/2017 18:08,,,,,,
3978,A-15915,2,1/11/2017 16:32,1/11/2017 22:32,0.714,At Alliance Blvd/Exit 67 - Accident.,,I-35W S,R,Fort Worth,TX,76177,US,US/Central,1/11/2017 16:53,75.9,50,29.76,10,,Scattered Clouds
3979,A-15919,3,1/11/2017 17:32,1/11/2017 23:32,0.725,At I-70 - Accident.,,I-270 S,R,Bridgeton,MO,63044,US,US/Central,1/11/2017 17:51,70,57,29.64,10,,Overcast
3980,A-15923,3,1/11/2017 18:12,1/12/2017 0:12,0.245,At Genesee St/Exit 1B - Accident.,,I-670 E,R,Kansas City,KS,66118,US,US/Central,1/11/2017 18:08,,,,,,
3981,A-15927,3,1/11/2017 18:37,1/12/2017 0:41,0.725,At I-70 - Accident.,,I-270 S,R,Bridgeton,MO,63044,US,US/Central,1/11/2017 18:51,70,55,29.66,10,,Mostly Cloudy
3982,A-15931,2,1/11/2017 18:57,1/12/2017 0:57,0.071,At FM-1459 - Accident.,19455, Highway 35,R,Sweeny,TX,77480,US,US/Central,1/11/2017 18:55,70.5,89,30,7,,Overcast
3983,A-15935,3,1/11/2017 21:47,1/12/2017 3:47,9.864,Between MN-74/Exit 233 and CR-29/Exit 242 - Accident.,,I-90 E,R,Saint Charles,MN,55972,US,US/Central,1/11/2017 21:52,12.2,73,29.99,10,,Scattered Clouds
3984,A-15939,3,1/11/2017 21:55,1/12/2017 3:55,6.26,Between MN-361/CR-1/Exit 159 and MN-70/Exit 165 - Accident.,,I-35 N,R,Rush City,MN,55069,US,US/Central,1/11/2017 21:57,3.2,72,30,,,Overcast
3985,A-15943,3,1/11/2017 22:02,1/12/2017 4:02,0.343,At 106th St/Exit 5 - Accident.,,I-35W N,R,Minneapolis,MN,55431,US,US/Central,1/11/2017 21:53,6.1,67,30.09,10,,Overcast
3986,A-15947,4,1/12/2017 3:23,1/12/2017 9:23,1.03,Between FM-157/Industrial Blvd and Main St - Accident.,,TX-183 E,R,Euless,TX,76040,US,US/Central,1/12/2017 2:53,70,76,29.88,10,,Mostly Cloudy
3987,A-15951,2,1/12/2017 4:21,1/12/2017 10:21,0.055,At Celeste Dr - Accident.,7357, Lake June Rd,R,Dallas,TX,75217-1558,US,US/Central,1/12/2017 4:15,69.3,75,29.96,10,,Overcast
3988,A-15955,2,1/12/2017 5:36,1/12/2017 11:36,0.123,At Horizon North Pkwy - Accident.,19302, Midway Rd,R,Dallas,TX,75287-2613,US,US/Central,1/12/2017 5:53,71.6,69,29.87,13,,Mostly Cloudy
3989,A-15959,2,1/12/2017 6:20,1/12/2017 12:20,0.045,At Vilbig Rd - Accident.,1722, Singleton Blvd,L,Dallas,TX,75212-3855,US,US/Central,1/12/2017 5:53,70,73,29.93,10,,Mostly Cloudy
3990,A-15963,2,1/12/2017 6:33,1/12/2017 12:33,0.585,At US-10/CR-11/Foley Blvd - Accident.,,US-10 E,R,Minneapolis,MN,55433,US,US/Central,1/12/2017 6:55,6.8,61,30.1,10,,Mostly Cloudy
3991,A-15967,3,1/12/2017 6:42,1/12/2017 12:42,0.515,At Royal Ln/Exit 439 - Accident.,,US-77 S,R,Dallas,TX,75229,US,US/Central,1/12/2017 6:53,69.1,75,29.96,10,,Scattered Clouds
3992,A-15971,2,1/12/2017 7:32,1/12/2017 13:32,0.335,At FM-734/Parmer Ln - Accident.,,Dessau Rd,R,Pflugerville,TX,78660,US,US/Central,1/12/2017 7:35,64.4,100,30.02,10,,Mostly Cloudy
3993,A-15975,2,1/12/2017 7:39,1/12/2017 13:39,0.359,At Oak Knoll Dr - Accident.,,US-183 S,R,Austin,TX,78759,US,US/Central,1/12/2017 7:51,66.9,87,30.02,8,,Overcast
3994,A-15979,2,1/12/2017 7:41,1/12/2017 13:41,0.065,At Hidalgo St - Accident.,5598, Hidalgo St,R,Houston,TX,77056-6213,US,US/Central,1/12/2017 7:35,66.2,100,30.05,2.5,,Mostly Cloudy
3995,A-15983,2,1/12/2017 7:52,1/12/2017 13:52,0.557,Ramp to I-435/US-50 Westbound - Accident.,,I-470 W,R,Kansas City,MO,64137,US,US/Central,1/12/2017 7:53,19,81,30.18,10,,Overcast
3996,A-15987,2,1/12/2017 7:57,1/12/2017 13:57,0.479,At Hopper Rd - Accident.,,I-69 S,R,Houston,TX,77093,US,US/Central,1/12/2017 7:53,68,90,30.09,7,,Mostly Cloudy
3997,A-15991,2,1/12/2017 8:26,1/12/2017 14:26,0.543,Between Austin and TX-130-toll/TX-45-toll - Accident.,5233, Highway 71 E,R,Del Valle,TX,78617-3250,US,US/Central,1/12/2017 8:53,69.1,87,30.04,3,,Scattered Clouds
3998,A-15995,2,1/12/2017 8:22,1/12/2017 14:22,0.477,At I-494/Exit 1A - Accident.,,I-494 S,R,Wayzata,MN,55391,US,US/Central,1/12/2017 7:53,3.9,64,30.21,10,,Overcast
3999,A-15999,3,1/12/2017 8:43,1/12/2017 14:43,0.537,At I-270 - Accident.,,Page Avenue Ext E,R,Saint Louis,MO,63146,US,US/Central,1/12/2017 8:51,34,85,30.08,1.8,,Overcast
4000,A-16003,2,1/12/2017 9:07,1/12/2017 15:07,0.209,At Purple Heart Trl - Accident.,,Stemmons Fwy N,R,Dallas,TX,75207,US,US/Central,1/12/2017 8:53,69.1,78,30.03,9,,Partly Cloudy
